x,y,cost
9.05,-4.6,253
9.05,-4.65,253
9.05,-4.7,253
9.05,-4.75,253
9.05,-4.8,253
9.05,-4.85,253
9.05,-4.9,253
9.05,-4.95,253
9.05,-5.0,253
9.05,-5.05,253
9.05,-5.1,253
9.05,-5.15,253
9.05,-5.2,253
9.05,-5.25,253
9.05,-5.3,253
9.05,-5.35,253
9.05,-5.4,253
9.05,-5.45,253
9.05,-5.5,253
9.05,-5.55,253
9.05,-5.6,253
9.05,-5.65,253
9.05,-5.7,253
9.05,-5.75,253
9.05,-5.8,253
9.05,-5.85,253
9.05,-5.9,253
9.1,-3.0,253
9.1,-3.05,253
9.1,-3.1,253
9.1,-3.15,253
9.1,-3.2,253
9.1,-3.25,253
9.1,-3.3,253
9.1,-3.35,253
9.1,-3.4,253
9.1,-3.45,253
9.1,-3.5,253
9.1,-3.55,253
9.1,-3.6,253
9.1,-3.65,253
9.1,-3.7,253
9.1,-3.75,253
9.1,-3.8,253
9.1,-3.85,253
9.1,-3.9,253
9.1,-3.95,253
9.1,-4.0,253
9.1,-4.05,253
9.1,-4.1,253
9.1,-4.15,253
9.1,-4.2,253
9.1,-4.25,253
9.1,-4.3,253
9.1,-4.35,253
9.1,-4.4,253
9.1,-4.45,253
9.1,-4.5,253
9.1,-4.55,253
9.1,-4.6,253
9.1,-4.65,253
9.1,-4.7,253
9.1,-4.75,253
9.1,-4.8,253
9.1,-4.85,253
9.1,-4.9,253
9.1,-4.95,253
9.1,-5.0,253
9.1,-5.05,253
9.1,-5.1,253
9.1,-5.15,253
9.1,-5.2,253
9.1,-5.25,253
9.1,-5.3,253
9.1,-5.35,253
9.1,-5.4,253
9.1,-5.45,253
9.1,-5.5,253
9.1,-5.55,253
9.1,-5.6,253
9.1,-5.65,253
9.1,-5.7,253
9.1,-5.75,253
9.1,-5.8,253
9.1,-5.85,253
9.1,-5.9,253
9.15,-3.0,253
9.15,-3.05,253
9.15,-3.1,253
9.15,-3.15,253
9.15,-3.2,253
9.15,-3.25,253
9.15,-3.3,253
9.15,-3.35,253
9.15,-3.4,253
9.15,-3.45,253
9.15,-3.5,253
9.15,-3.55,253
9.15,-3.6,253
9.15,-3.65,253
9.15,-3.7,253
9.15,-3.75,253
9.15,-3.8,253
9.15,-3.85,253
9.15,-3.9,253
9.15,-3.95,253
9.15,-4.0,253
9.15,-4.05,253
9.15,-4.1,253
9.15,-4.15,253
9.15,-4.2,253
9.15,-4.25,253
9.15,-4.3,253
9.15,-4.35,253
9.15,-4.4,253
9.15,-4.45,253
9.15,-4.5,253
9.15,-4.55,253
9.15,-4.6,253
9.15,-4.65,253
9.15,-4.7,253
9.15,-4.75,253
9.15,-4.8,253
9.15,-4.85,253
9.15,-4.9,253
9.15,-4.95,253
9.15,-5.0,253
9.15,-5.05,253
9.15,-5.1,253
9.15,-5.15,253
9.15,-5.2,253
9.15,-5.25,253
9.15,-5.3,253
9.15,-5.35,253
9.15,-5.4,253
9.15,-5.45,253
9.15,-5.5,253
9.15,-5.55,253
9.15,-5.6,253
9.15,-5.65,253
9.15,-5.7,253
9.15,-5.75,253
9.15,-5.8,253
9.15,-5.85,253
9.15,-5.9,253
9.2,-3.0,253
9.2,-3.05,253
9.2,-3.1,253
9.2,-3.15,253
9.2,-3.2,253
9.2,-3.25,253
9.2,-3.3,253
9.2,-3.35,253
9.2,-3.4,253
9.2,-3.45,253
9.2,-3.5,253
9.2,-3.55,253
9.2,-3.6,253
9.2,-3.65,253
9.2,-3.7,253
9.2,-3.75,253
9.2,-3.8,253
9.2,-3.85,253
9.2,-3.9,253
9.2,-3.95,253
9.2,-4.0,253
9.2,-4.05,253
9.2,-4.1,253
9.2,-4.15,253
9.2,-4.2,253
9.2,-4.25,253
9.2,-4.3,253
9.2,-4.35,253
9.2,-4.4,253
9.2,-4.45,253
9.2,-4.5,253
9.2,-4.55,253
9.2,-4.6,253
9.2,-4.65,253
9.2,-4.7,253
9.2,-4.75,253
9.2,-4.8,253
9.2,-4.85,253
9.2,-4.9,253
9.2,-4.95,253
9.2,-5.0,253
9.2,-5.05,253
9.2,-5.1,253
9.2,-5.15,253
9.2,-5.2,253
9.2,-5.25,253
9.2,-5.3,253
9.2,-5.35,253
9.2,-5.4,253
9.2,-5.45,253
9.2,-5.5,253
9.2,-5.55,253
9.2,-5.6,253
9.2,-5.65,253
9.2,-5.7,253
9.2,-5.75,253
9.2,-5.8,253
9.2,-5.85,253
9.2,-5.9,253
9.25,-3.0,253
9.25,-3.05,253
9.25,-3.1,253
9.25,-3.15,253
9.25,-3.2,253
9.25,-3.25,253
9.25,-3.3,253
9.25,-3.35,253
9.25,-3.4,253
9.25,-3.45,253
9.25,-3.5,253
9.25,-3.55,253
9.25,-3.6,253
9.25,-3.65,253
9.25,-3.7,253
9.25,-3.75,253
9.25,-3.8,253
9.25,-3.85,253
9.25,-3.9,253
9.25,-3.95,253
9.25,-4.0,253
9.25,-4.05,253
9.25,-4.1,253
9.25,-4.15,253
9.25,-4.2,253
9.25,-4.25,253
9.25,-4.3,253
9.25,-4.35,253
9.25,-4.4,253
9.25,-4.45,253
9.25,-4.5,253
9.25,-4.55,253
9.25,-4.6,253
9.25,-4.65,253
9.25,-4.7,253
9.25,-4.75,253
9.25,-4.8,253
9.25,-4.85,253
9.25,-4.9,253
9.25,-4.95,253
9.25,-5.0,253
9.25,-5.05,253
9.25,-5.1,253
9.25,-5.15,253
9.25,-5.2,253
9.25,-5.25,253
9.25,-5.3,253
9.25,-5.35,253
9.25,-5.4,253
9.25,-5.45,253
9.25,-5.5,253
9.25,-5.55,253
9.25,-5.6,253
9.25,-5.65,253
9.25,-5.7,253
9.25,-5.75,253
9.25,-5.8,253
9.25,-5.85,253
9.25,-5.9,253
9.3,-3.0,253
9.3,-3.05,253
9.3,-3.1,253
9.3,-3.15,253
9.3,-3.2,253
9.3,-3.25,253
9.3,-3.3,253
9.3,-3.35,253
9.3,-3.4,253
9.3,-3.45,253
9.3,-3.5,253
9.3,-3.55,253
9.3,-3.6,253
9.3,-3.65,253
9.3,-3.7,253
9.3,-3.75,253
9.3,-3.8,253
9.3,-3.85,253
9.3,-3.9,253
9.3,-3.95,253
9.3,-4.0,253
9.3,-4.05,253
9.3,-4.1,253
9.3,-4.15,253
9.3,-4.2,253
9.3,-4.25,253
9.3,-4.3,253
9.3,-4.35,253
9.3,-4.4,253
9.3,-4.45,253
9.3,-4.5,253
9.3,-4.55,253
9.3,-4.6,253
9.3,-4.65,253
9.3,-4.7,253
9.3,-4.75,253
9.3,-4.8,253
9.3,-4.85,253
9.3,-4.9,253
9.3,-4.95,253
9.3,-5.0,253
9.3,-5.05,253
9.3,-5.1,253
9.3,-5.15,253
9.3,-5.2,253
9.3,-5.25,253
9.3,-5.3,253
9.3,-5.35,253
9.3,-5.4,253
9.3,-5.45,253
9.3,-5.5,253
9.3,-5.55,253
9.3,-5.6,253
9.3,-5.65,253
9.3,-5.7,253
9.3,-5.75,253
9.3,-5.8,253
9.3,-5.85,253
9.3,-5.9,253
9.35,-3.0,253
9.35,-3.05,253
9.35,-3.1,253
9.35,-3.15,253
9.35,-3.2,253
9.35,-3.25,253
9.35,-3.3,253
9.35,-3.35,253
9.35,-3.4,253
9.35,-3.45,253
9.35,-3.5,253
9.35,-3.55,253
9.35,-3.6,253
9.35,-3.65,253
9.35,-3.7,253
9.35,-3.75,253
9.35,-3.8,253
9.35,-3.85,253
9.35,-3.9,253
9.35,-3.95,253
9.35,-4.0,253
9.35,-4.05,253
9.35,-4.1,253
9.35,-4.15,253
9.35,-4.2,253
9.35,-4.25,253
9.35,-4.3,253
9.35,-4.35,253
9.35,-4.4,253
9.35,-4.45,253
9.35,-4.5,253
9.35,-4.55,253
9.35,-4.6,253
9.35,-4.65,253
9.35,-4.7,253
9.35,-4.75,253
9.35,-4.8,253
9.35,-4.85,253
9.35,-4.9,253
9.35,-4.95,253
9.35,-5.0,253
9.35,-5.05,253
9.35,-5.1,253
9.35,-5.15,253
9.35,-5.2,253
9.35,-5.25,253
9.35,-5.3,253
9.35,-5.35,253
9.35,-5.4,253
9.35,-5.45,253
9.35,-5.5,253
9.35,-5.55,253
9.35,-5.6,253
9.35,-5.65,253
9.35,-5.7,253
9.35,-5.75,253
9.35,-5.8,253
9.35,-5.85,253
9.35,-5.9,253
9.4,-3.0,253
9.4,-3.05,253
9.4,-3.1,253
9.4,-3.15,253
9.4,-3.2,253
9.4,-3.25,253
9.4,-3.3,253
9.4,-3.35,253
9.4,-3.4,253
9.4,-3.45,253
9.4,-3.5,253
9.4,-3.55,253
9.4,-3.6,253
9.4,-3.65,253
9.4,-3.7,253
9.4,-3.75,253
9.4,-3.8,253
9.4,-3.85,253
9.4,-3.9,253
9.4,-3.95,253
9.4,-4.0,253
9.4,-4.05,253
9.4,-4.1,253
9.4,-4.15,253
9.4,-4.2,253
9.4,-4.25,253
9.4,-4.3,253
9.4,-4.35,253
9.4,-4.4,253
9.4,-4.45,253
9.4,-4.5,253
9.4,-4.55,253
9.4,-4.6,253
9.4,-4.65,253
9.4,-4.7,253
9.4,-4.75,253
9.4,-4.8,253
9.4,-4.85,253
9.4,-4.9,253
9.4,-4.95,253
9.4,-5.0,253
9.4,-5.05,253
9.4,-5.1,253
9.4,-5.15,253
9.4,-5.2,253
9.4,-5.25,253
9.4,-5.3,253
9.4,-5.35,253
9.4,-5.4,253
9.4,-5.45,253
9.4,-5.5,253
9.4,-5.55,253
9.4,-5.6,253
9.4,-5.65,253
9.4,-5.7,253
9.4,-5.75,253
9.4,-5.8,253
9.4,-5.85,253
9.4,-5.9,253
9.45,-3.0,253
9.45,-3.05,253
9.45,-3.1,253
9.45,-3.15,253
9.45,-3.2,253
9.45,-3.25,253
9.45,-3.3,253
9.45,-3.35,253
9.45,-3.4,253
9.45,-3.45,253
9.45,-3.5,253
9.45,-3.55,253
9.45,-3.6,253
9.45,-3.65,253
9.45,-3.7,253
9.45,-3.75,253
9.45,-3.8,253
9.45,-3.85,253
9.45,-3.9,253
9.45,-3.95,253
9.45,-4.0,253
9.45,-4.05,253
9.45,-4.1,253
9.45,-4.15,253
9.45,-4.2,253
9.45,-4.25,253
9.45,-4.3,253
9.45,-4.35,253
9.45,-4.4,253
9.45,-4.45,253
9.45,-4.5,253
9.45,-4.55,253
9.45,-4.6,253
9.45,-4.65,253
9.45,-4.7,253
9.45,-4.75,253
9.45,-4.8,253
9.45,-4.85,253
9.45,-4.9,253
9.45,-4.95,253
9.45,-5.0,253
9.45,-5.05,253
9.45,-5.1,253
9.45,-5.15,253
9.45,-5.2,253
9.45,-5.25,253
9.45,-5.3,253
9.45,-5.35,253
9.45,-5.4,253
9.45,-5.45,253
9.45,-5.5,253
9.45,-5.55,253
9.45,-5.6,253
9.45,-5.65,253
9.45,-5.7,253
9.45,-5.75,253
9.45,-5.8,253
9.45,-5.85,253
9.45,-5.9,253
9.5,-3.0,253
9.5,-3.05,253
9.5,-3.1,253
9.5,-3.15,253
9.5,-3.2,253
9.5,-3.25,253
9.5,-3.3,253
9.5,-3.35,253
9.5,-3.4,253
9.5,-3.45,253
9.5,-3.5,253
9.5,-3.55,253
9.5,-3.6,253
9.5,-3.65,253
9.5,-3.7,253
9.5,-3.75,253
9.5,-3.8,253
9.5,-3.85,253
9.5,-3.9,253
9.5,-3.95,253
9.5,-4.0,253
9.5,-4.05,253
9.5,-4.1,253
9.5,-4.15,253
9.5,-4.2,253
9.5,-4.25,253
9.5,-4.3,253
9.5,-4.35,253
9.5,-4.4,253
9.5,-4.45,253
9.5,-4.5,253
9.5,-4.55,253
9.5,-4.6,253
9.5,-4.65,253
9.5,-4.7,253
9.5,-4.75,253
9.5,-4.8,253
9.5,-4.85,253
9.5,-4.9,253
9.5,-4.95,253
9.5,-5.0,253
9.5,-5.05,253
9.5,-5.1,253
9.5,-5.15,253
9.5,-5.2,253
9.5,-5.25,253
9.5,-5.3,253
9.5,-5.35,253
9.5,-5.4,253
9.5,-5.45,253
9.5,-5.5,253
9.5,-5.55,253
9.5,-5.6,253
9.5,-5.65,253
9.5,-5.7,253
9.5,-5.75,253
9.5,-5.8,253
9.5,-5.85,253
9.5,-5.9,253
9.55,-3.0,253
9.55,-3.05,253
9.55,-3.1,253
9.55,-3.15,253
9.55,-3.2,253
9.55,-3.25,253
9.55,-3.3,253
9.55,-3.35,253
9.55,-3.4,253
9.55,-3.45,253
9.55,-3.5,253
9.55,-3.55,253
9.55,-3.6,253
9.55,-3.65,253
9.55,-3.7,253
9.55,-3.75,253
9.55,-3.8,253
9.55,-3.85,253
9.55,-3.9,253
9.55,-3.95,253
9.55,-4.0,253
9.55,-4.05,253
9.55,-4.1,253
9.55,-4.15,253
9.55,-4.2,253
9.55,-4.25,253
9.55,-4.3,253
9.55,-4.35,253
9.55,-4.4,253
9.55,-4.45,253
9.55,-4.5,253
9.55,-4.55,253
9.55,-4.6,253
9.55,-4.65,253
9.55,-4.7,253
9.55,-4.75,253
9.55,-4.8,253
9.55,-4.85,253
9.55,-4.9,253
9.55,-4.95,253
9.55,-5.0,253
9.55,-5.05,253
9.55,-5.1,253
9.55,-5.15,253
9.55,-5.2,253
9.55,-5.25,253
9.55,-5.3,253
9.55,-5.35,253
9.55,-5.4,253
9.55,-5.45,253
9.55,-5.5,253
9.55,-5.55,253
9.55,-5.6,253
9.55,-5.65,253
9.55,-5.7,253
9.55,-5.75,253
9.55,-5.8,253
9.55,-5.85,253
9.55,-5.9,253
9.6,-3.0,253
9.6,-3.05,253
9.6,-3.1,253
9.6,-3.15,253
9.6,-3.2,253
9.6,-3.25,253
9.6,-3.3,253
9.6,-3.35,253
9.6,-3.4,253
9.6,-3.45,253
9.6,-3.5,253
9.6,-3.55,253
9.6,-3.6,253
9.6,-3.65,253
9.6,-3.7,253
9.6,-3.75,253
9.6,-3.8,253
9.6,-3.85,253
9.6,-3.9,253
9.6,-3.95,253
9.6,-4.0,253
9.6,-4.05,253
9.6,-4.1,253
9.6,-4.15,253
9.6,-4.2,253
9.6,-4.25,253
9.6,-4.3,253
9.6,-4.35,253
9.6,-4.4,253
9.6,-4.45,253
9.6,-4.5,253
9.6,-4.55,253
9.6,-4.6,253
9.6,-4.65,253
9.6,-4.7,253
9.6,-4.75,253
9.6,-4.8,253
9.6,-4.85,253
9.6,-4.9,253
9.6,-4.95,253
9.6,-5.0,253
9.6,-5.05,253
9.6,-5.1,253
9.6,-5.15,253
9.6,-5.2,253
9.6,-5.25,253
9.6,-5.3,253
9.6,-5.35,253
9.6,-5.4,253
9.6,-5.45,253
9.6,-5.5,253
9.6,-5.55,253
9.6,-5.6,253
9.6,-5.65,253
9.6,-5.7,253
9.6,-5.75,253
9.6,-5.8,253
9.6,-5.85,253
9.6,-5.9,253
9.65,-3.0,253
9.65,-3.05,253
9.65,-3.1,253
9.65,-3.15,253
9.65,-3.2,253
9.65,-3.25,253
9.65,-3.3,253
9.65,-3.35,253
9.65,-3.4,253
9.65,-3.45,253
9.65,-3.5,253
9.65,-3.55,253
9.65,-3.6,253
9.65,-3.65,253
9.65,-3.7,253
9.65,-3.75,253
9.65,-3.8,253
9.65,-3.85,253
9.65,-3.9,253
9.65,-3.95,253
9.65,-4.0,253
9.65,-4.05,253
9.65,-4.1,253
9.65,-4.15,253
9.65,-4.2,253
9.65,-4.25,253
9.65,-4.3,253
9.65,-4.35,253
9.65,-4.4,253
9.65,-4.45,253
9.65,-4.5,253
9.65,-4.55,253
9.65,-4.6,253
9.65,-4.65,253
9.65,-4.7,253
9.65,-4.75,253
9.65,-4.8,253
9.65,-4.85,253
9.65,-4.9,253
9.65,-4.95,253
9.65,-5.0,253
9.65,-5.05,253
9.65,-5.1,253
9.65,-5.15,253
9.65,-5.2,253
9.65,-5.25,253
9.65,-5.3,253
9.65,-5.35,253
9.65,-5.4,253
9.65,-5.45,253
9.65,-5.5,253
9.65,-5.55,253
9.65,-5.6,253
9.65,-5.65,253
9.65,-5.7,253
9.65,-5.75,253
9.65,-5.8,253
9.65,-5.85,253
9.65,-5.9,253
9.7,-3.0,253
9.7,-3.05,253
9.7,-3.1,253
9.7,-3.15,253
9.7,-3.2,253
9.7,-3.25,253
9.7,-3.3,253
9.7,-3.35,253
9.7,-3.4,253
9.7,-3.45,253
9.7,-3.5,253
9.7,-3.55,253
9.7,-3.6,253
9.7,-3.65,253
9.7,-3.7,253
9.7,-3.75,253
9.7,-3.8,253
9.7,-3.85,253
9.7,-3.9,253
9.7,-3.95,253
9.7,-4.0,253
9.7,-4.05,253
9.7,-4.1,253
9.7,-4.15,253
9.7,-4.2,253
9.7,-4.25,253
9.7,-4.3,253
9.7,-4.35,253
9.7,-4.4,253
9.7,-4.45,253
9.7,-4.5,253
9.7,-4.55,253
9.7,-4.6,253
9.7,-4.65,253
9.7,-4.7,253
9.7,-4.75,253
9.7,-4.8,253
9.7,-4.85,253
9.7,-4.9,253
9.7,-4.95,253
9.7,-5.0,253
9.7,-5.05,253
9.7,-5.1,253
9.7,-5.15,253
9.7,-5.2,253
9.7,-5.25,253
9.7,-5.3,253
9.7,-5.35,253
9.7,-5.4,253
9.7,-5.45,253
9.7,-5.5,253
9.7,-5.55,253
9.7,-5.6,253
9.7,-5.65,253
9.7,-5.7,253
9.7,-5.75,253
9.7,-5.8,253
9.7,-5.85,253
9.7,-5.9,253
9.75,-3.0,253
9.75,-3.05,253
9.75,-3.1,253
9.75,-3.15,253
9.75,-3.2,253
9.75,-3.25,253
9.75,-3.3,253
9.75,-3.35,253
9.75,-3.4,253
9.75,-3.45,253
9.75,-3.5,253
9.75,-3.55,253
9.75,-3.6,253
9.75,-3.65,253
9.75,-3.7,253
9.75,-3.75,253
9.75,-3.8,253
9.75,-3.85,253
9.75,-3.9,253
9.75,-3.95,253
9.75,-4.0,253
9.75,-4.05,253
9.75,-4.1,253
9.75,-4.15,253
9.75,-4.2,253
9.75,-4.25,253
9.75,-4.3,253
9.75,-4.35,253
9.75,-4.4,253
9.75,-4.45,253
9.75,-4.5,253
9.75,-4.55,253
9.75,-4.6,253
9.75,-4.65,253
9.75,-4.7,253
9.75,-4.75,253
9.75,-4.8,253
9.75,-4.85,253
9.75,-4.9,253
9.75,-4.95,253
9.75,-5.0,253
9.75,-5.05,253
9.75,-5.1,253
9.75,-5.15,253
9.75,-5.2,253
9.75,-5.25,253
9.75,-5.3,253
9.75,-5.35,253
9.75,-5.4,253
9.75,-5.45,253
9.75,-5.5,253
9.75,-5.55,253
9.75,-5.6,253
9.75,-5.65,253
9.75,-5.7,253
9.75,-5.75,253
9.75,-5.8,253
9.75,-5.85,253
9.75,-5.9,253
9.8,-3.0,253
9.8,-3.05,253
9.8,-3.1,253
9.8,-3.15,253
9.8,-3.2,253
9.8,-3.25,253
9.8,-3.3,253
9.8,-3.35,253
9.8,-3.4,253
9.8,-3.45,253
9.8,-3.5,253
9.8,-3.55,253
9.8,-3.6,253
9.8,-3.65,253
9.8,-3.7,253
9.8,-3.75,253
9.8,-3.8,253
9.8,-3.85,253
9.8,-3.9,253
9.8,-3.95,253
9.8,-4.0,253
9.8,-4.05,253
9.8,-4.1,253
9.8,-4.15,253
9.8,-4.2,253
9.8,-4.25,253
9.8,-4.3,253
9.8,-4.35,253
9.8,-4.4,253
9.8,-4.45,253
9.8,-4.5,253
9.8,-4.55,253
9.8,-4.6,253
9.8,-4.65,253
9.8,-4.7,253
9.8,-4.75,253
9.8,-4.8,253
9.8,-4.85,253
9.8,-4.9,253
9.8,-4.95,253
9.8,-5.0,253
9.8,-5.05,253
9.8,-5.1,253
9.8,-5.15,253
9.8,-5.2,253
9.8,-5.25,253
9.8,-5.3,253
9.8,-5.35,253
9.8,-5.4,253
9.8,-5.45,253
9.8,-5.5,253
9.8,-5.55,253
9.8,-5.6,253
9.8,-5.65,253
9.8,-5.7,253
9.8,-5.75,253
9.8,-5.8,253
9.8,-5.85,253
9.8,-5.9,253
9.85,-3.0,253
9.85,-3.05,253
9.85,-3.1,253
9.85,-3.15,253
9.85,-3.2,253
9.85,-3.25,253
9.85,-3.3,253
9.85,-3.35,253
9.85,-3.4,253
9.85,-3.45,253
9.85,-3.5,253
9.85,-3.55,253
9.85,-3.6,253
9.85,-3.65,253
9.85,-3.7,253
9.85,-3.75,253
9.85,-3.8,253
9.85,-3.85,253
9.85,-3.9,253
9.85,-3.95,253
9.85,-4.0,253
9.85,-4.05,253
9.85,-4.1,253
9.85,-4.15,253
9.85,-4.2,253
9.85,-4.25,253
9.85,-4.3,253
9.85,-4.35,253
9.85,-4.4,253
9.85,-4.45,253
9.85,-4.5,253
9.85,-4.55,253
9.85,-4.6,253
9.85,-4.65,253
9.85,-4.7,253
9.85,-4.75,253
9.85,-4.8,253
9.85,-4.85,253
9.85,-4.9,253
9.85,-4.95,253
9.85,-5.0,253
9.85,-5.05,253
9.85,-5.1,253
9.85,-5.15,253
9.85,-5.2,253
9.85,-5.25,253
9.85,-5.3,253
9.85,-5.35,253
9.85,-5.4,253
9.85,-5.45,253
9.85,-5.5,253
9.85,-5.55,253
9.85,-5.6,253
9.85,-5.65,253
9.85,-5.7,253
9.85,-5.75,253
9.85,-5.8,253
9.85,-5.85,253
9.85,-5.9,253
9.9,-3.0,253
9.9,-3.05,253
9.9,-3.1,253
9.9,-3.15,253
9.9,-3.2,253
9.9,-3.25,253
9.9,-3.3,253
9.9,-3.35,253
9.9,-3.4,253
9.9,-3.45,253
9.9,-3.5,253
9.9,-3.55,253
9.9,-3.6,253
9.9,-3.65,253
9.9,-3.7,253
9.9,-3.75,253
9.9,-3.8,253
9.9,-3.85,253
9.9,-3.9,253
9.9,-3.95,253
9.9,-4.0,253
9.9,-4.05,253
9.9,-4.1,253
9.9,-4.15,253
9.9,-4.2,253
9.9,-4.25,253
9.9,-4.3,253
9.9,-4.35,253
9.9,-4.4,253
9.9,-4.45,253
9.9,-4.5,253
9.9,-4.55,253
9.9,-4.6,253
9.9,-4.65,253
9.9,-4.7,253
9.9,-4.75,253
9.9,-4.8,253
9.9,-4.85,253
9.9,-4.9,253
9.9,-4.95,253
9.9,-5.0,253
9.9,-5.05,253
9.9,-5.1,253
9.9,-5.15,253
9.9,-5.2,253
9.9,-5.25,253
9.9,-5.3,253
9.9,-5.35,253
9.9,-5.4,253
9.9,-5.45,253
9.9,-5.5,253
9.9,-5.55,253
9.9,-5.6,253
9.9,-5.65,253
9.9,-5.7,253
9.9,-5.75,253
9.9,-5.8,253
9.9,-5.85,253
9.9,-5.9,253
9.95,-3.0,253
9.95,-3.05,253
9.95,-3.1,253
9.95,-3.15,253
9.95,-3.2,253
9.95,-3.25,253
9.95,-3.3,253
9.95,-3.35,253
9.95,-3.4,253
9.95,-3.45,253
9.95,-3.5,253
9.95,-3.55,253
9.95,-3.6,253
9.95,-3.65,253
9.95,-3.7,253
9.95,-3.75,253
9.95,-3.8,253
9.95,-3.85,253
9.95,-3.9,253
9.95,-3.95,253
9.95,-4.0,253
9.95,-4.05,253
9.95,-4.1,253
9.95,-4.15,253
9.95,-4.2,253
9.95,-4.25,253
9.95,-4.3,253
9.95,-4.35,253
9.95,-4.4,253
9.95,-4.45,253
9.95,-4.5,253
9.95,-4.55,253
9.95,-4.6,253
9.95,-4.65,253
9.95,-4.7,253
9.95,-4.75,253
9.95,-4.8,253
9.95,-4.85,253
9.95,-4.9,253
9.95,-4.95,253
9.95,-5.0,253
9.95,-5.05,253
9.95,-5.1,253
9.95,-5.15,253
9.95,-5.2,253
9.95,-5.25,253
9.95,-5.3,253
9.95,-5.35,253
9.95,-5.4,253
9.95,-5.45,253
9.95,-5.5,253
9.95,-5.55,253
9.95,-5.6,253
9.95,-5.65,253
9.95,-5.7,253
9.95,-5.75,253
9.95,-5.8,253
9.95,-5.85,253
9.95,-5.9,253
10.0,-3.0,253
10.0,-3.05,253
10.0,-3.1,253
10.0,-3.15,253
10.0,-3.2,253
10.0,-3.25,253
10.0,-3.3,253
10.0,-3.35,253
10.0,-3.4,253
10.0,-3.45,253
10.0,-3.5,253
10.0,-3.55,253
10.0,-3.6,253
10.0,-3.65,253
10.0,-3.7,253
10.0,-3.75,253
10.0,-3.8,253
10.0,-3.85,253
10.0,-3.9,253
10.0,-3.95,253
10.0,-4.0,253
10.0,-4.05,253
10.0,-4.1,253
10.0,-4.15,253
10.0,-4.2,253
10.0,-4.25,253
10.0,-4.3,253
10.0,-4.35,253
10.0,-4.4,253
10.0,-4.45,253
10.0,-4.5,253
10.0,-4.55,253
10.0,-4.6,253
10.0,-4.65,253
10.0,-4.7,253
10.0,-4.75,253
10.0,-4.8,253
10.0,-4.85,253
10.0,-4.9,253
10.0,-4.95,253
10.0,-5.0,253
10.0,-5.05,253
10.0,-5.1,253
10.0,-5.15,253
10.0,-5.2,253
10.0,-5.25,253
10.0,-5.3,253
10.0,-5.35,253
10.0,-5.4,253
10.0,-5.45,253
10.0,-5.5,253
10.0,-5.55,253
10.0,-5.6,253
10.0,-5.65,253
10.0,-5.7,253
10.0,-5.75,253
10.0,-5.8,253
10.0,-5.85,253
10.0,-5.9,253
10.05,-3.0,253
10.05,-3.05,253
10.05,-3.1,253
10.05,-3.15,253
10.05,-3.2,253
10.05,-3.25,253
10.05,-3.3,253
10.05,-3.35,253
10.05,-3.4,253
10.05,-3.45,253
10.05,-3.5,253
10.05,-3.55,253
10.05,-3.6,253
10.05,-3.65,253
10.05,-3.7,253
10.05,-3.75,253
10.05,-3.8,253
10.05,-3.85,253
10.05,-3.9,253
10.05,-3.95,253
10.05,-4.0,253
10.05,-4.05,253
10.05,-4.1,253
10.05,-4.15,253
10.05,-4.2,253
10.05,-4.25,253
10.05,-4.3,253
10.05,-4.35,253
10.05,-4.4,253
10.05,-4.45,253
10.05,-4.5,253
10.05,-4.55,253
10.05,-4.6,253
10.05,-4.65,253
10.05,-4.7,253
10.05,-4.75,253
10.05,-4.8,253
10.05,-4.85,253
10.05,-4.9,253
10.05,-4.95,253
10.05,-5.0,253
10.05,-5.05,253
10.05,-5.1,253
10.05,-5.15,253
10.05,-5.2,253
10.05,-5.25,253
10.05,-5.3,253
10.05,-5.35,253
10.05,-5.4,253
10.05,-5.45,253
10.05,-5.5,253
10.05,-5.55,253
10.05,-5.6,253
10.05,-5.65,253
10.05,-5.7,253
10.05,-5.75,253
10.05,-5.8,253
10.05,-5.85,253
10.05,-5.9,253
10.1,-3.0,253
10.1,-3.05,253
10.1,-3.1,253
10.1,-3.15,253
10.1,-3.2,253
10.1,-3.25,253
10.1,-3.3,253
10.1,-3.35,253
10.1,-3.4,253
10.1,-3.45,253
10.1,-3.5,253
10.1,-3.55,253
10.1,-3.6,253
10.1,-3.65,253
10.1,-3.7,253
10.1,-3.75,253
10.1,-3.8,253
10.1,-3.85,253
10.1,-3.9,253
10.1,-3.95,253
10.1,-4.0,253
10.1,-4.05,253
10.1,-4.1,253
10.1,-4.15,253
10.1,-4.2,253
10.1,-4.25,253
10.1,-4.3,253
10.1,-4.35,253
10.1,-4.4,253
10.1,-4.45,253
10.1,-4.5,253
10.1,-4.55,253
10.1,-4.6,253
10.1,-4.65,253
10.1,-4.7,253
10.1,-4.75,253
10.1,-4.8,253
10.1,-4.85,253
10.1,-4.9,253
10.1,-4.95,253
10.1,-5.0,253
10.1,-5.05,253
10.1,-5.1,253
10.1,-5.15,253
10.1,-5.2,253
10.1,-5.25,253
10.1,-5.3,253
10.1,-5.35,253
10.1,-5.4,253
10.1,-5.45,253
10.1,-5.5,253
10.1,-5.55,253
10.1,-5.6,253
10.1,-5.65,253
10.1,-5.7,253
10.1,-5.75,253
10.1,-5.8,253
10.1,-5.85,253
10.1,-5.9,253
10.15,-3.0,253
10.15,-3.05,253
10.15,-3.1,253
10.15,-3.15,253
10.15,-3.2,253
10.15,-3.25,253
